WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2023-11-04,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,7,0,40387.0,Demonstrations,1291,3.9083,97.125
2023-11-11,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,47025.0,Demonstrations,1291,3.9083,97.125
2023-11-18,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,25217.0,Demonstrations,1291,3.9083,97.125
2023-11-25,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,47378.0,Demonstrations,1291,3.9083,97.125
2023-12-02,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,36047.0,Demonstrations,1291,3.9083,97.125
2023-12-09,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,8,0,69891.0,Demonstrations,1291,3.9083,97.125
2023-12-16,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,6,0,52496.0,Demonstrations,1291,3.9083,97.125
2023-12-23,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,21068.0,Demonstrations,1291,3.9083,97.125
2023-12-30,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,7540.0,Demonstrations,1291,3.9083,97.125
2024-01-06,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,9590.0,Demonstrations,1291,3.9083,97.125
2024-01-13,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,6,0,68686.0,Demonstrations,1291,3.9083,97.125
2024-01-20,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,8973.0,Demonstrations,1291,3.9083,97.125
2024-02-03,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,11,0,52065.0,Demonstrations,1291,3.9083,97.125
2024-02-17,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,746.0,Demonstrations,1291,3.9083,97.125
2024-02-24,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,20035.0,Demonstrations,1291,3.9083,97.125
2024-03-02,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,22922.0,Demonstrations,1291,3.9083,97.125
2024-03-16,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,23386.0,Demonstrations,1291,3.9083,97.125
2024-03-23,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,182.0,Demonstrations,1291,3.9083,97.125
2024-03-30,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,22922.0,Demonstrations,1291,3.9083,97.125
2024-04-13,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,22922.0,Demonstrations,1291,3.9083,97.125
2024-04-20,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,30462.0,Demonstrations,1291,3.9083,97.125
2024-04-27,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,46572.0,Demonstrations,1291,3.9083,97.125
2024-05-11,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,22922.0,Demonstrations,1291,3.9083,97.125
2024-05-18,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,4,0,50763.0,Demonstrations,1291,3.9083,97.125
2024-05-25,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,62635.0,Demonstrations,1291,3.9083,97.125
2024-06-01,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,4,0,65808.0,Demonstrations,1291,3.9083,97.125
2024-06-29,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,27981.0,Demonstrations,1291,3.9083,97.125
2024-07-13,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,42666.0,Demonstrations,1291,3.9083,97.125
2024-07-20,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,18468.0,Demonstrations,1291,3.9083,97.125
2024-08-03,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,132.0,Demonstrations,1291,3.9083,97.125
2024-08-10,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,40052.0,Demonstrations,1291,3.9083,97.125
2024-08-24,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,47994.0,Demonstrations,1291,3.9083,97.125
2024-08-31,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,18619.0,Demonstrations,1291,3.9083,97.125
2024-09-14,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,21245.0,Demonstrations,1291,3.9083,97.125
2024-09-21,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,21246.0,Demonstrations,1291,3.9083,97.125
2024-10-12,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,49265.0,Demonstrations,1291,3.9083,97.125
2024-11-02,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,5,0,55811.0,Demonstrations,1291,3.9083,97.125
2024-11-09,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,4,0,49024.0,Demonstrations,1291,3.9083,97.125
2024-11-16,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,1255.0,Demonstrations,1291,3.9083,97.125
2024-11-23,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,24418.0,Demonstrations,1291,3.9083,97.125
2024-11-30,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,22922.0,Demonstrations,1291,3.9083,97.125
2024-12-07,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,38724.0,Demonstrations,1291,3.9083,97.125
2024-12-14,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,51638.0,Demonstrations,1291,3.9083,97.125
2024-12-28,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,45832.0,Demonstrations,1291,3.9083,97.125
2025-01-04,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,12389.0,Demonstrations,1291,3.9083,97.125
2025-01-11,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,8,0,67805.0,Demonstrations,1291,3.9083,97.125
2025-01-18,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,4,0,22709.0,Demonstrations,1291,3.9083,97.125
2025-02-01,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,5,0,38298.0,Demonstrations,1291,3.9083,97.125
2025-02-15,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,23104.0,Demonstrations,1291,3.9083,97.125
2025-02-22,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,37001.0,Demonstrations,1291,3.9083,97.125
2025-03-15,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,4,0,25871.0,Demonstrations,1291,3.9083,97.125
2025-03-22,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,4078.0,Demonstrations,1291,3.9083,97.125
2025-03-29,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,23104.0,Demonstrations,1291,3.9083,97.125
2025-04-05,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,18617.0,Demonstrations,1291,3.9083,97.125
2025-04-19,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,6,0,64487.0,Demonstrations,1291,3.9083,97.125
2025-04-26,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,5,0,71983.0,Demonstrations,1291,3.9083,97.125
2025-05-03,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,48137.0,Demonstrations,1291,3.9083,97.125
2025-05-10,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,16676.0,Demonstrations,1291,3.9083,97.125
2025-05-17,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,44923.0,Demonstrations,1291,3.9083,97.125
2025-05-24,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,23104.0,Demonstrations,1291,3.9083,97.125
2025-05-31,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,9410.0,Demonstrations,1291,3.9083,97.125
2025-06-07,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,5646.0,Demonstrations,1291,3.9083,97.125
2025-06-14,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,25673.0,Demonstrations,1291,3.9083,97.125
2025-06-21,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,41721.0,Demonstrations,1291,3.9083,97.125
2025-06-28,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,26861.0,Demonstrations,1291,3.9083,97.125
2025-07-05,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,23330.0,Demonstrations,1291,3.9083,97.125
2025-07-12,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,23104.0,Demonstrations,1291,3.9083,97.125
2025-07-19,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,28702.0,Demonstrations,1291,3.9083,97.125
2025-07-26,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,23104.0,Demonstrations,1291,3.9083,97.125
2025-08-09,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,9672.0,Demonstrations,1291,3.9083,97.125
2025-08-16,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,41.0,Demonstrations,1291,3.9083,97.125
2025-08-23,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,39752.0,Demonstrations,1291,3.9083,97.125
2025-08-30,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,7,0,70927.0,Demonstrations,1291,3.9083,97.125
2025-09-06,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,6,0,46647.0,Demonstrations,1291,3.9083,97.125
2025-09-13,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,23145.0,Demonstrations,1291,3.9083,97.125
2025-09-20,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,13645.0,Demonstrations,1291,3.9083,97.125
2025-09-27,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,8,0,38843.0,Demonstrations,1291,3.9083,97.125
2025-10-04,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,4,0,4133.0,Demonstrations,1291,3.9083,97.125
2025-10-11,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,23104.0,Demonstrations,1291,3.9083,97.125
2025-11-01,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,2,0,23703.0,Demonstrations,1291,3.9083,97.125
2025-11-08,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,23104.0,Demonstrations,1291,3.9083,97.125
2025-11-15,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,3,0,,Demonstrations,1291,3.9083,97.125
2025-11-22,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,23104.0,Demonstrations,1291,3.9083,97.125
2025-11-29,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,41.0,Demonstrations,1291,3.9083,97.125
2025-12-13,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,6,0,67400.0,Demonstrations,1291,3.9083,97.125
2025-12-20,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,19904.0,Demonstrations,1291,3.9083,97.125
2025-12-27,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,4,0,43686.0,Demonstrations,1291,3.9083,97.125
2026-01-03,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,23280.0,Demonstrations,1291,3.9083,97.125
2026-01-10,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,4,0,20182.0,Demonstrations,1291,3.9083,97.125
2026-01-24,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,,Demonstrations,1291,3.9083,97.125
2026-01-31,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,1,0,,Demonstrations,1291,3.9083,97.125
2026-02-07,Southeast Asia,Indonesia,Aceh,Protests,Peaceful protest,4,0,,Demonstrations,1291,3.9083,97.125
2018-04-28,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,502.0,Demonstrations,1291,3.9083,97.125
2019-04-06,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,22036.0,Demonstrations,1291,3.9083,97.125
2019-08-10,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,22036.0,Demonstrations,1291,3.9083,97.125
2019-09-14,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,40.0,Demonstrations,1291,3.9083,97.125
2019-09-21,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,22036.0,Demonstrations,1291,3.9083,97.125
2019-11-30,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,40.0,Demonstrations,1291,3.9083,97.125
2020-12-12,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,22238.0,Demonstrations,1291,3.9083,97.125
2021-02-27,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,23841.0,Demonstrations,1291,3.9083,97.125
2021-03-20,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,20753.0,Demonstrations,1291,3.9083,97.125
2021-08-14,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,22409.0,Demonstrations,1291,3.9083,97.125
2021-11-20,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,2011.0,Demonstrations,1291,3.9083,97.125
2021-12-04,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,2011.0,Demonstrations,1291,3.9083,97.125
2022-04-02,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,22549.0,Demonstrations,1291,3.9083,97.125
2022-09-03,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,22549.0,Demonstrations,1291,3.9083,97.125
2022-11-26,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,7575.0,Demonstrations,1291,3.9083,97.125
2023-08-19,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,22738.0,Demonstrations,1291,3.9083,97.125
2024-08-24,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,22922.0,Demonstrations,1291,3.9083,97.125
2025-04-12,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,4740.0,Demonstrations,1291,3.9083,97.125
2025-08-30,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,2070.0,Demonstrations,1291,3.9083,97.125
2025-12-20,Southeast Asia,Indonesia,Aceh,Protests,Protest with intervention,1,0,21414.0,Demonstrations,1291,3.9083,97.125
2014-12-27,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,21218.0,Political violence,1291,3.9083,97.125
2015-10-10,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,3,2,32441.0,Political violence,1291,3.9083,97.125
2017-12-30,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,79661.0,Political violence,1291,3.9083,97.125
2018-10-27,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,43705.0,Political violence,1291,3.9083,97.125
2019-06-01,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,36121.0,Political violence,1291,3.9083,97.125
2019-06-08,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,18225.0,Political violence,1291,3.9083,97.125
2019-06-15,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,19977.0,Political violence,1291,3.9083,97.125
2021-09-25,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,20255.0,Political violence,1291,3.9083,97.125
2023-12-02,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,,Political violence,1291,3.9083,97.125
2024-03-02,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,23068.0,Political violence,1291,3.9083,97.125
2024-10-19,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,25732.0,Political violence,1291,3.9083,97.125
2024-11-23,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,19414.0,Political violence,1291,3.9083,97.125
2025-01-18,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,2173.0,Political violence,1291,3.9083,97.125
2025-06-14,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,10744.0,Political violence,1291,3.9083,97.125
2025-08-16,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,9067.0,Political violence,1291,3.9083,97.125
2026-01-31,Southeast Asia,Indonesia,Aceh,Riots,Mob violence,1,0,,Political violence,1291,3.9083,97.125
2016-07-30,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,35042.0,Demonstrations,1291,3.9083,97.125
2018-10-20,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,2591.0,Demonstrations,1291,3.9083,97.125
2018-11-24,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,26700.0,Demonstrations,1291,3.9083,97.125
2018-12-15,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,37279.0,Demonstrations,1291,3.9083,97.125
2019-01-19,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,33598.0,Demonstrations,1291,3.9083,97.125
2019-04-06,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,632.0,Demonstrations,1291,3.9083,97.125
2019-04-13,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,44135.0,Demonstrations,1291,3.9083,97.125
2019-07-06,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,80408.0,Demonstrations,1291,3.9083,97.125
2020-08-22,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,10622.0,Demonstrations,1291,3.9083,97.125
2020-10-10,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,11139.0,Demonstrations,1291,3.9083,97.125
2020-10-17,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,7334.0,Demonstrations,1291,3.9083,97.125
2021-03-27,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,20319.0,Demonstrations,1291,3.9083,97.125
2021-05-22,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,81767.0,Demonstrations,1291,3.9083,97.125
2021-08-28,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,44902.0,Demonstrations,1291,3.9083,97.125
2021-10-30,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,15504.0,Demonstrations,1291,3.9083,97.125
2022-09-03,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,82280.0,Demonstrations,1291,3.9083,97.125
2022-09-10,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,2,0,60785.0,Demonstrations,1291,3.9083,97.125
2023-01-14,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,45572.0,Demonstrations,1291,3.9083,97.125
2023-06-10,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,82981.0,Demonstrations,1291,3.9083,97.125
2023-07-01,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,82981.0,Demonstrations,1291,3.9083,97.125
2023-07-22,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,45572.0,Demonstrations,1291,3.9083,97.125
2023-12-23,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,82981.0,Demonstrations,1291,3.9083,97.125
2024-08-17,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,2,0,129609.0,Demonstrations,1291,3.9083,97.125
2025-04-12,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,1,17719.0,Demonstrations,1291,3.9083,97.125
2025-04-19,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,84337.0,Demonstrations,1291,3.9083,97.125
2025-05-10,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,12984.0,Demonstrations,1291,3.9083,97.125
2025-07-19,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,3491.0,Demonstrations,1291,3.9083,97.125
2025-08-30,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,84337.0,Demonstrations,1291,3.9083,97.125
2025-12-20,Southeast Asia,Indonesia,Aceh,Riots,Violent demonstration,1,0,20978.0,Demonstrations,1291,3.9083,97.125
2015-10-10,Southeast Asia,Indonesia,Aceh,Strategic developments,Arrests,1,0,,Strategic developments,1291,3.9083,97.125
2018-01-27,Southeast Asia,Indonesia,Aceh,Strategic developments,Arrests,1,0,,Strategic developments,1291,3.9083,97.125
2019-08-03,Southeast Asia,Indonesia,Aceh,Strategic developments,Arrests,1,0,,Strategic developments,1291,3.9083,97.125
2020-03-28,Southeast Asia,Indonesia,Aceh,Strategic developments,Change to group/activity,1,0,,Strategic developments,1291,3.9083,97.125
2019-11-16,Southeast Asia,Indonesia,Aceh,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1291,3.9083,97.125
2021-01-16,Southeast Asia,Indonesia,Aceh,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1291,3.9083,97.125
2021-02-13,Southeast Asia,Indonesia,Aceh,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1291,3.9083,97.125
2015-10-17,Southeast Asia,Indonesia,Aceh,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1291,3.9083,97.125
2019-07-27,Southeast Asia,Indonesia,Aceh,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1291,3.9083,97.125
2019-11-23,Southeast Asia,Indonesia,Aceh,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1291,3.9083,97.125
2021-04-03,Southeast Asia,Indonesia,Aceh,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1291,3.9083,97.125
2021-04-17,Southeast Asia,Indonesia,Aceh,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1291,3.9083,97.125
2024-02-24,Southeast Asia,Indonesia,Aceh,Strategic developments,Looting/property destruction,2,0,,Strategic developments,1291,3.9083,97.125
2024-09-07,Southeast Asia,Indonesia,Aceh,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1291,3.9083,97.125
2024-11-09,Southeast Asia,Indonesia,Aceh,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1291,3.9083,97.125
2015-10-10,Southeast Asia,Indonesia,Aceh,Strategic developments,Other,1,0,,Strategic developments,1291,3.9083,97.125
2020-04-04,Southeast Asia,Indonesia,Aceh,Strategic developments,Other,1,0,,Strategic developments,1291,3.9083,97.125
2024-11-23,Southeast Asia,Indonesia,Aceh,Strategic developments,Other,1,0,,Strategic developments,1291,3.9083,97.125
2015-09-19,Southeast Asia,Indonesia,Aceh,Violence against civilians,Attack,1,0,77208.0,Political violence,1291,3.9083,97.125
2015-11-14,Southeast Asia,Indonesia,Aceh,Violence against civilians,Attack,1,0,152.0,Political violence,1291,3.9083,97.125
2016-04-09,Southeast Asia,Indonesia,Aceh,Violence against civilians,Attack,1,0,43006.0,Political violence,1291,3.9083,97.125
2016-10-15,Southeast Asia,Indonesia,Aceh,Violence against civilians,Attack,1,0,78061.0,Political violence,1291,3.9083,97.125
2017-03-04,Southeast Asia,Indonesia,Aceh,Violence against civilians,Attack,1,0,78880.0,Political violence,1291,3.9083,97.125
2017-05-20,Southeast Asia,Indonesia,Aceh,Violence against civilians,Attack,1,0,78880.0,Political violence,1291,3.9083,97.125
2017-09-02,Southeast Asia,Indonesia,Aceh,Violence against civilians,Attack,1,0,43265.0,Political violence,1291,3.9083,97.125
2017-09-09,Southeast Asia,Indonesia,Aceh,Violence against civilians,Attack,1,0,78880.0,Political violence,1291,3.9083,97.125
